snapshot_date	classification_observed_date	trading_line_id	security_id	ticker	display_name	reference_mic	reference_market	active	official_issue_type	official_issue_type_code	status	failure_stage	error_type	error_message	attempts	provider	provider_mic	adjustment_basis	first_session_date	as_of_date	available_sessions	latest_close	latest_vwap	latest_shares	latest_trades	latest_turnover	momentum_1m	momentum_3m	momentum_6m	volatility_60d_annualized	current_drawdown_252d	max_drawdown_252d	median_shares_20d	median_trades_20d	median_turnover_20d	median_vwap_20d	has_1m	has_3m	has_6m	has_volatility_60d	has_drawdown_252d	has_liquidity_20d	completed_at_utc
2026-09-13	2026-09-14	IT0000076536-MTAA	IT0000076536	SGF	SOGEFI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	2.06	2.0437	198623.0	218.0	405919.535	0.0	-0.0283018867924528	0.1318681318681318	0.4300374465166193	-0.4180790960451978	-0.4994350282485875	146382.0	198.5	299269.155	2.049456	True	True	True	True	True	True	2026-09-14T22:59:00.835751+00:00
2026-09-13	2026-09-14	IT0000084043-MTAA	IT0000084043	AUTME	AUTOSTRADE MERID	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1165.0	2.66	2.6587	1508.0	5.0	4009.28	-0.0148148148148148	-0.0633802816901407	-0.1133333333333332	0.335963065609986	-0.1133333333333332	-0.1355932203389831	428.0	3.0	1168.24	2.68	True	True	True	True	True	True	2026-09-14T22:59:01.303288+00:00
2026-09-13	2026-09-14	IT0000214293-MTAA	IT0000214293	TYA	TOSCANA AEROPORTI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-11	1082.0	18.3	18.2	47.0	3.0	855.4	-0.0317460317460316	-0.0108108108108108	-0.0317460317460316	0.2681511976773603	-0.0849999999999999	-0.1099999999999999	107.5	5.0	1978.025	18.50676	True	True	True	True	True	True	2026-09-14T22:59:01.790395+00:00
2026-09-13	2026-09-14	IT0001006128-MTAA	IT0001006128	ADB	AEROPORTO GUGLIELMO MARCONI DI BOLOGNA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1265.0	9.7	9.6072	6126.0	51.0	58853.64	-0.028056112224449	0.0210526315789472	-0.0582524271844661	0.2672640882488338	-0.1882845188284518	-0.2803347280334728	4157.5	51.0	39277.36	9.6911415	True	True	True	True	True	True	2026-09-14T22:59:02.289497+00:00
2026-09-13	2026-09-14	IT0001018362-MTAA	IT0001018362	VLS	VALSOIA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1263.0	10.55	10.4732	1171.0	22.0	12264.15	0.0095693779904306	0.0292682926829268	0.0242718446601941	0.1351526731527075	-0.102127659574468	-0.1489361702127659	1627.0	14.0	17009.625	10.395985	True	True	True	True	True	True	2026-09-14T22:59:02.782228+00:00
2026-09-13	2026-09-14	IT0001031084-MTAA	IT0001031084	BGN	BANCA GENERALI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	65.0	64.9713	124138.0	1075.0	8065407.1	-0.0291262135922329	-0.0068754774637127	0.2560386473429952	0.1704629900721001	-0.0469208211143695	-0.1557432432432433	154975.0	1059.5	10244665.775	66.18007	True	True	True	True	True	True	2026-09-14T22:59:03.245508+00:00
2026-09-13	2026-09-14	IT0001033700-MTAA	IT0001033700	BAN	BASICNET	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	5.6	5.5799	18844.0	153.0	105148.04	-0.0923824959481361	-0.2401628222523745	-0.0682196339434276	0.2702303935153459	-0.2650918635170604	-0.2716535433070867	13650.5	96.5	80070.83499999999	5.9578595	True	True	True	True	True	True	2026-09-14T22:59:03.696706+00:00
2026-09-13	2026-09-14	IT0001041000-MTAA	IT0001041000	BDB	BCO DESIO BRIANZA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1265.0	17.7	17.8172	122789.0	740.0	2187755.2	0.0207612456747403	0.4873949579831931	1.0557491289198606	0.4066878522866259	-0.0703781512605041	-0.1376050420168065	102138.0	512.0	1742703.98	17.160925	True	True	True	True	True	True	2026-09-14T22:59:04.143655+00:00
2026-09-13	2026-09-14	IT0001042610-MTAA	IT0001042610	SAB	SABAF	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	10.9	11.0137	8311.0	66.0	91535.0	-0.0954356846473029	-0.1450980392156862	-0.1583011583011582	0.22111809319366	-0.2508591065292096	-0.2508591065292096	6029.5	52.0	70850.625	11.602173	True	True	True	True	True	True	2026-09-14T22:59:04.670007+00:00
2026-09-13	2026-09-14	IT0001077780-MTAA	IT0001077780	IRC	IRCE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1215.0	2.38	2.3887	44178.0	62.0	105526.79	0.0530973451327434	0.0393013100436681	0.202020202020202	0.3172796592278473	-0.0205761316872429	-0.1746724890829695	7576.5	15.5	17475.809999999998	2.3284545000000003	True	True	True	True	True	True	2026-09-14T22:59:05.124593+00:00
2026-09-13	2026-09-14	IT0001078911-MTAA	IT0001078911	IP	INTERPUMP GROUP	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	33.92	33.9281	273239.0	1756.0	9270485.15	-0.0792616720955483	-0.0530429927414851	0.051456912585245	0.2802143991419539	-0.3349019607843136	-0.3925490196078431	118424.0	814.0	4309605.109999999	36.610647	True	True	True	True	True	True	2026-09-14T22:59:05.575428+00:00
2026-09-13	2026-09-14	IT0001127874-MTAA	IT0001127874	CSP	CSP INT IND CALZE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1203.0	0.29	0.29	42804.0	10.0	12413.546	0.0104529616724737	-0.0333333333333333	-0.0301003344481605	0.3078417406858228	-0.1185410334346506	-0.142857142857143	12825.0	6.0	3725.77	0.291625	True	True	True	True	True	True	2026-09-14T22:59:06.044762+00:00
2026-09-13	2026-09-14	IT0001128047-MTAA	IT0001128047	CMB	CEMBRE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	81.9	81.515	25355.0	1209.0	2066812.9	0.0098643649815044	-0.1155507559395246	0.2917981072555207	0.2865384954643002	-0.1642857142857142	-0.1906666666666666	7716.0	325.0	638439.3	83.18392850000001	True	True	True	True	True	True	2026-09-14T22:59:06.656107+00:00
2026-09-13	2026-09-14	IT0001157020-MTAA	IT0001157020	ERG	ERG	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	21.76	21.8904	303649.0	1277.0	6646998.36	-0.0346051464063885	-0.0489510489510488	0.0055452865064695	0.182799736338731	-0.1275060144346431	-0.173215717722534	152897.0	528.5	3365877.27	22.2541845	True	True	True	True	True	True	2026-09-14T22:59:07.108060+00:00
2026-09-13	2026-09-14	IT0001206769-MTAA	IT0001206769	SOL	SOL	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	53.4	53.2702	50929.0	637.0	2712996.6	-0.0273224043715847	-0.1144278606965174	0.0171428571428571	0.2751030642499187	-0.1577287066246057	-0.1719242902208201	37699.0	501.0	2065115.35	54.564708	True	True	True	True	True	True	2026-09-14T22:59:07.554889+00:00
2026-09-13	2026-09-14	IT0001207098-MTAA	IT0001207098	ACE	ACEA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	19.59	19.6895	71774.0	407.0	1413194.44	-0.0733207190160832	-0.119348625469085	-0.201021941471003	0.1908641421798392	-0.2505803411730127	-0.2505803411730127	93490.0	404.0	1961261.32	20.8303665	True	True	True	True	True	True	2026-09-14T22:59:08.093901+00:00
2026-09-13	2026-09-14	IT0001214433-MTAA	IT0001214433	ICOP	I.CO.P.	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2024-07-25	2026-09-14	524.0	27.2	28.1794	3202.0	36.0	90230.3	-0.0779661016949152	-0.0841750841750841	0.2035398230088494	0.3745725946727865	-0.1526479750778816	-0.2130325814536341	6944.5	22.5	200258.3	29.227381	True	True	True	True	True	True	2026-09-14T22:59:08.555682+00:00
2026-09-13	2026-09-14	IT0001233417-MTAA	IT0001233417	A2A	A2A	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	2.318	2.3336	6989607.0	1734.0	16310825.299	0.0135548753825973	0.0224966916629907	-0.050389184760344	0.1921882809575895	-0.1490455212922173	-0.1916299559471366	7116051.0	1700.5	16617745.105	2.3069555	True	True	True	True	True	True	2026-09-14T22:59:09.176416+00:00
2026-09-13	2026-09-14	IT0001237053-MTAA	IT0001237053	EM	EMAK	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	0.825	0.82	51896.0	72.0	42552.431	-0.0259740259740259	-0.0771812080536913	-0.039580908032596	0.2239165534215484	-0.2097701149425288	-0.2183908045977012	77981.5	53.5	64311.375	0.82889	True	True	True	True	True	True	2026-09-14T22:59:09.606894+00:00
2026-09-13	2026-09-14	IT0001250932-MTAA	IT0001250932	HER	HERA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	3.562	3.5911	1772729.0	1117.0	6366075.308	-0.0762448132780083	-0.0626315789473683	-0.1510962821734985	0.1694080142746	-0.1952101220063263	-0.1952101220063263	2526147.5	1389.0	9501742.925	3.7867125	True	True	True	True	True	True	2026-09-14T22:59:10.045094+00:00
2026-09-13	2026-09-14	IT0001268561-MTAA	IT0001268561	BEC	B&C SPEAKERS	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1246.0	11.2	11.3087	17687.0	123.0	200016.2	-0.0344827586206897	0.0044843049327354	-0.1610486891385768	0.283823918416854	-0.3544668587896254	-0.3890489913544669	14186.5	95.0	160687.35	11.398751	True	True	True	True	True	True	2026-09-14T22:59:10.487911+00:00
2026-09-13	2026-09-14	IT0001347308-MTAA	IT0001347308	BZU	BUZZI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	37.73	37.9342	605660.0	3087.0	22975255.82	-0.081771720613288	-0.2139583333333333	-0.1067708333333334	0.289047121295003	-0.3077064220183486	-0.3077064220183486	432256.0	2110.5	17060357.78	39.99594	True	True	True	True	True	True	2026-09-14T22:59:10.921032+00:00
2026-09-13	2026-09-14	IT0001382024-MTAA	IT0001382024	AC5	ACINQUE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1146.0	2.06	2.0756	7371.0	16.0	15299.46	-0.0373831775700934	-0.0283018867924528	-0.0803571428571429	0.238191723953889	-0.1196581196581195	-0.1196581196581195	2299.0	7.0	4758.4400000000005	2.0866685	True	True	True	True	True	True	2026-09-14T22:59:11.388442+00:00
2026-09-13	2026-09-14	IT0001384590-MTAA	IT0001384590	AEF	AEFFE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	0.145	0.1453	37569.0	8.0	5459.049	-0.0522875816993464	0.0545454545454544	-0.3028846153846154	0.7052120493371462	-0.6927966101694916	-0.7213983050847457	88932.0	21.0	13984.53	0.1547845	True	True	True	True	True	True	2026-09-14T22:59:11.859377+00:00
2026-09-13	2026-09-14	IT0001402269-MTAA	IT0001402269	RN	RISANAMENTO	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	0.044	0.0494	122243192.0	1875.0	6039062.9518	0.2154696132596683	1.6666666666666663	2.188405797101449	1.047784007999393	-0.0927835051546392	-0.3883928571428571	47508377.0	650.5	1414052.495	0.0329345	True	True	True	True	True	True	2026-09-14T22:59:12.389422+00:00
2026-09-13	2026-09-14	IT0001413837-MTAA	IT0001413837	IMS	IMMSI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	0.515	0.5149	96960.0	59.0	49927.175	-0.0373831775700934	0.032064128256513	0.0729166666666667	0.2552160184211735	-0.253623188405797	-0.3427536231884057	91611.5	58.5	47020.630000000005	0.5162235	True	True	True	True	True	True	2026-09-14T22:59:12.871390+00:00
2026-09-13	2026-09-14	IT0001447785-MTAA	IT0001447785	MTV	MONDO TV	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-11	1268.0	0.0298	0.029193	110675.0	10.0	3230.94	-0.096969696969697	-0.4016064257028112	-0.4542124542124542	0.4878475969675057	-0.5826330532212886	-0.592436974789916	199044.5	16.5	6513.49	0.0321955	True	True	True	True	True	True	2026-09-14T22:59:13.368580+00:00
2026-09-13	2026-09-14	IT0001454435-MTAA	IT0001454435	TXT	TXT E-SOLUTIONS	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	53.0	53.2829	21052.0	440.0	1121711.9	-0.0018832391713747	0.4640883977900552	0.6878980891719746	0.3750404868383673	-0.0185185185185184	-0.3411602209944752	29275.5	452.5	1528491.15	52.5076765	True	True	True	True	True	True	2026-09-14T22:59:13.856319+00:00
2026-09-13	2026-09-14	IT0001469383-MTAA	IT0001469383	MN	MONDADORI EDIT	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	2.095	2.1024	479193.0	418.0	1007451.74	-0.0141176470588234	0.0120772946859906	0.0754620123203286	0.1432026503981977	-0.0389908256880733	-0.1091743119266055	281066.5	312.0	584477.505	2.0924145000000003	True	True	True	True	True	True	2026-09-14T22:59:14.316164+00:00
2026-09-13	2026-09-14	IT0001469953-MTAA	IT0001469953	SFT	SOFTLAB	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-10	1130.0	1.485	1.491703	6483.0	13.0	9670.71	0.0569395017793594	-0.0889570552147238	0.2024291497975707	0.477303923529442	-0.1885245901639344	-0.5	1750.0	5.0	2583.82	1.45	True	True	True	True	True	True	2026-09-14T22:59:14.781037+00:00
2026-09-13	2026-09-14	IT0001469995-MTAA	IT0001469995	DIB	DIGITAL BROS	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	13.16	13.1892	22681.0	222.0	299143.68	0.0511182108626198	0.1792114695340501	0.3539094650205761	0.3172178295451153	-0.0771388499298737	-0.3464235624123422	8346.5	97.5	102857.57	12.386804	True	True	True	True	True	True	2026-09-14T22:59:15.554768+00:00
2026-09-13	2026-09-14	IT0001472171-MTAA	IT0001472171	CED	CALTAGIRONE EDIT	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1241.0	2.67	2.6471	33491.0	48.0	88652.6	-0.014760147601476	0.1033057851239669	0.4751381215469612	0.175071213643973	-0.0290909090909091	-0.1276041666666666	11232.5	29.0	30185.525	2.6915370000000003	True	True	True	True	True	True	2026-09-14T22:59:16.014145+00:00
2026-09-13	2026-09-14	IT0001487047-MTAA	IT0001487047	BWZ	BEEWIZE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1064.0	0.32	0.32	20000.0	3.0	6400.0	-0.1160220994475137	-0.1351351351351351	-0.2195121951219512	0.7000078888862162	-0.293598233995585	-0.4404494382022472	1119.5	3.0	392.5	0.340231	True	True	True	True	True	True	2026-09-14T22:59:16.489922+00:00
2026-09-13	2026-09-14	IT0003023980-MTAA	IT0003023980	CLI	CENTRALE DEL LATTE D'ITALIA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1159.0	4.05	4.1019	2061.0	18.0	8454.08	-0.0217391304347825	-0.0380047505938242	-0.0795454545454547	0.2393397140036236	-0.2956521739130435	-0.3182608695652174	1979.0	10.5	8052.5	4.0713595	True	True	True	True	True	True	2026-09-14T22:59:16.946867+00:00
2026-09-13	2026-09-14	IT0003025019-MTAA	IT0003025019	CLF	CALEFFI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1169.0	0.85	0.8441	21850.0	16.0	18443.078	0.0290556900726393	0.121372031662269	-0.0229885057471264	0.295105697389715	-0.1127348643006262	-0.2129436325678496	5059.0	9.0	4151.95	0.811968	True	True	True	True	True	True	2026-09-14T22:59:17.426974+00:00
2026-09-13	2026-09-14	IT0003027817-MTAA	IT0003027817	IRE	IREN	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	2.434	2.4476	443207.0	342.0	1084799.154	-0.0310509554140127	-0.0897531787584142	-0.0849624060150375	0.1921965897264631	-0.143560872624912	-0.1625615763546798	923254.5	559.0	2298245.335	2.485513	True	True	True	True	True	True	2026-09-14T22:59:18.307068+00:00
2026-09-13	2026-09-14	IT0003056386-MTAA	IT0003056386	PINF	PININFARINA SPA	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1247.0	0.82	0.8298	5508.0	6.0	4570.324	-0.0307328605200946	0.0567010309278348	0.0512820512820511	0.2104587900346912	-0.0848214285714286	-0.2053571428571429	9899.0	11.0	8145.93	0.8239395	True	True	True	True	True	True	2026-09-14T22:59:18.744873+00:00
2026-09-13	2026-09-14	IT0003057624-MTAA	IT0003057624	ITW	IT WAY	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1263.0	0.918	0.9041	1412.0	5.0	1276.64	-0.0397489539748953	-0.1215311004784688	-0.1420560747663551	0.3687079555333115	-0.4077419354838709	-0.4258064516129032	2525.0	6.5	2341.34	0.9228715	True	True	True	True	True	True	2026-09-14T22:59:19.236784+00:00
2026-09-13	2026-09-14	IT0003073266-MTAA	IT0003073266	PIA	PIAGGIO	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	1.894	1.8894	1164033.0	603.0	2199342.466	-0.0400405473897619	0.1451027811366385	0.2211476466795616	0.27789011589161	-0.0920421860019174	-0.296260786193672	533836.5	486.5	1075808.375	1.9886705	True	True	True	True	True	True	2026-09-14T22:59:19.678457+00:00
2026-09-13	2026-09-14	IT0003097257-MTAA	IT0003097257	BSS	BIESSE	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	5.02	4.9902	76618.0	288.0	382341.55	-0.0510396975425331	-0.1633333333333334	-0.0137524557956778	0.3653591072393897	-0.4009546539379476	-0.4176610978520287	41309.0	177.5	219766.3	5.250367	True	True	True	True	True	True	2026-09-14T22:59:20.129811+00:00
2026-09-13	2026-09-14	IT0003115950-MTAA	IT0003115950	DLG	DE'LONGHI	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	38.84	38.9213	104910.0	1376.0	4083230.2	-0.0338308457711442	0.0253431890179514	0.2283364958886782	0.3028301621688813	-0.0822306238185254	-0.2708860759493671	104669.5	1221.0	4088752.39	40.2789735	True	True	True	True	True	True	2026-09-14T22:59:20.584693+00:00
2026-09-13	2026-09-14	IT0003121677-MTAA	IT0003121677	CE	CREDEM	MTAA	Euronext Milan	True	Common Stock	101	PASS				1	borsa_italiana_chart_api	XMIL	corporate_action_adjusted	2021-09-15	2026-09-14	1270.0	20.7	20.7264	71198.0	455.0	1475677.68	-0.005763688760807	0.2365591397849462	0.4236588720770289	0.2067591070014078	-0.0124045801526718	-0.12	82704.0	469.5	1692348.86	20.5763785	True	True	True	True	True	True	2026-09-14T22:59:21.029833+00:00
